drydown_event_id,Van Genuchten R2,Exponential Decay R2,Linear Regression R2,Hybrid Model R2,Best Model
707,-0.13579999555711297,0.09342208013928688,0.09343791104086308,0.09342208097096982,Linear Regression
708,0.5358076843285129,,0.4573902887094363,,Van Genuchten
709,-0.1480660508260696,0.5743650590873932,0.5744034246791144,0.5743650604050298,Linear Regression
710,-0.11272566338340217,0.22448074084254777,0.22450786040147652,0.22448074694498443,Linear Regression
711,-0.01632214765528417,0.00019985721040327586,0.00020057389216021626,0.00019985944868716743,Linear Regression
712,0.14394531171373204,0.0536430499840147,0.05365436486797437,0.05364305036718109,Van Genuchten
713,-0.14639400452369533,0.001518088015844965,0.0015191414554822646,0.001518090504834868,Linear Regression
714,-0.06048898267219527,0.07001147525567353,0.07002302756743495,0.07001147644012873,Linear Regression
715,-0.09372342922676324,0.022013971045322434,0.02201983326652901,0.022013973458224645,Linear Regression
716,-0.04507083067549855,0.07726389599371797,0.07727715524969825,0.07726390667694905,Linear Regression
717,0.9933020340787857,0.9955854755316987,0.9648800946455212,0.9955854894994303,Hybrid Model
718,-0.3353788259247905,0.2473582114228262,0.24738140017523724,0.2473582158346651,Linear Regression
719,-0.0034430520536936626,0.32250511852674335,0.32253092047226173,0.32250512019073485,Linear Regression
720,-0.049924474322318835,0.23841378190454177,0.2384414000192977,0.2384137829310341,Linear Regression
721,0.006943254966501611,0.0749099565420378,0.07492071656034083,0.07490995765474073,Linear Regression
722,0.07061146242501382,0.007250765709445606,0.00725396690788882,0.007250771980781057,Van Genuchten
723,0.7860944855032705,,0.7447638730567425,,Van Genuchten
724,-0.1404151339717723,0.5956062762969314,0.595648324820998,0.5956062833719993,Linear Regression
725,-0.19272992307146786,0.03643633099841426,0.03644590907822698,0.03643633302528759,Linear Regression
726,0.6416009899593949,,0.6308447526331498,,Van Genuchten
728,-0.1926040862904086,0.02362595917498167,0.023633413550006033,0.023625961609673674,Linear Regression
729,0.0025960139279457284,0.09150881293760371,0.09152205842821026,0.09150881555207768,Linear Regression
730,-0.04609405086373175,0.09729259728977091,0.09730232829406138,0.0972925997448516,Linear Regression
731,0.30924171403615397,0.3727722921733222,0.3727885189285992,0.37277229256394206,Linear Regression
734,0.9896766489073743,0.997018780201614,0.9727417842505959,0.9970192324896389,Hybrid Model
735,-0.13497576209880724,,0.6041077270876789,,Linear Regression
736,-0.00010439895367797547,0.39465416165437506,0.39468883573617075,0.39465416211190485,Linear Regression
737,-0.00010048109021010276,0.346419366823459,0.34644927047645435,0.34641936861897615,Linear Regression
738,0.008224426137536822,0.06514357171015539,0.06515333585141203,0.06514357223644973,Linear Regression
739,0.021089281219925593,0.0007028636073720396,0.0007034534764085443,0.0007028638600010684,Van Genuchten
740,-0.24196068581619667,0.5014903515471878,0.5015176845606539,0.501490353889799,Linear Regression
741,-0.23925137626097714,0.013608012310314499,0.013615606149728676,0.013608015202566826,Linear Regression
742,-0.12853630178535203,0.03231811912246607,0.032327120984914304,0.03231812501404885,Linear Regression
743,-0.0577882830277896,0.08322940207339469,0.08324115008954647,0.08322940403926748,Linear Regression
744,-0.09237290697922651,0.06672139657124698,0.06673238420560135,0.06672139760816387,Linear Regression
745,-0.054293967583749936,0.07080030923166702,0.07080990013087729,0.07080030933153358,Linear Regression
746,-0.07064753673425161,0.06505586814064535,0.06506344357914107,0.06505586992355228,Linear Regression
747,-0.02170140529334441,0.10930807197792836,0.10932238273570849,0.1093080739284874,Linear Regression
748,0.025478670406855697,0.14310938546211693,0.14312502961533013,0.1431093894757044,Linear Regression
749,-0.124861476171229,0.04180288464397519,0.041812427738430635,0.04180289879918042,Linear Regression
750,0.08444537356488613,0.1351647487815093,0.1351782112257801,0.1351647547881406,Linear Regression
751,0.030955605858842827,0.15989738601476344,0.15991208656780387,0.1598973885493965,Linear Regression
752,0.9933689354301353,0.9966897628764828,0.9457551512698978,0.9966908997268016,Hybrid Model
753,-0.38395911105144354,0.46632661761342464,0.4663580193083803,0.4663266225280599,Linear Regression
754,-0.0023260080699543106,0.37619123224329665,0.37622313361133586,0.3761912396268827,Linear Regression
755,-0.0006440177994493368,0.35533936052850024,0.35537168628912597,0.35533936501464747,Linear Regression
756,-0.01823046884667523,0.21862872579585158,0.21865351916618325,0.21862873183023046,Linear Regression
757,0.7041928561821065,,0.623849770869625,,Van Genuchten
758,-0.0001901190101147865,0.5245667566255974,0.524612589080538,0.5245667601215835,Linear Regression
759,-0.29429648050506363,0.5274956291143806,0.5275250708141261,0.5274956293520607,Linear Regression
760,-0.3481582141167008,0.489426363271222,0.48945907471077676,0.4894263652078572,Linear Regression
761,-0.11933702218646136,0.0004810592340490638,0.0004819025867247584,0.00048106236068146124,Linear Regression
762,0.04079436246608181,0.06495919658102034,0.06497158022790395,0.06495919774637426,Linear Regression
763,0.03310507106478211,0.0897907788175164,0.08980131771385036,0.08979078193046597,Linear Regression
764,-0.05596102004127612,0.05713993029216646,0.05714989894237543,0.05713993327053568,Linear Regression
765,-0.02922309589486427,0.08648089574880202,0.08649323183723712,0.0864808961084167,Linear Regression
766,-0.019805712807365428,0.07034406112390046,0.07035590465176067,0.07034406149191386,Linear Regression
767,0.9902579882749358,0.9960601678008684,0.970819345519421,0.9960606384049222,Hybrid Model
768,-0.22786859509813073,0.1847350032186309,0.18475583525486383,0.18473501143205273,Linear Regression
769,-0.00020967721573073028,0.4265742862618014,0.42660466562542143,0.42657429238559896,Linear Regression
770,-0.00011276131200799178,0.261553600618742,0.26158315538796695,0.26155360826531604,Linear Regression
771,-0.015838422540996433,0.250023912564884,0.2500460474575077,0.2500239143840848,Linear Regression
772,0.8368676942396915,,0.7771634461102079,,Van Genuchten
773,-0.002375278140015258,0.4426412850808331,0.44266854259245936,0.4426412866860424,Linear Regression
774,-0.1423277523413915,0.08281596587864992,0.08283158421488357,0.0828159756534177,Linear Regression
775,-0.09993761297202619,0.013636219668202387,0.013642251620228807,0.013636222734299208,Linear Regression
776,-0.06660600281167173,0.046977188966479067,0.046982892227952155,0.046977190057649776,Linear Regression
777,0.24860795510158507,0.18589312278435,0.1859078381067445,0.18589312393655888,Van Genuchten
778,0.12523757253575984,0.16928197330630634,0.1692926562172815,0.16928197856116367,Linear Regression
779,0.0848246136014621,0.17038244064386765,0.17039026529659707,0.17038244184403573,Linear Regression
780,0.21449696840482213,0.15190403927713725,0.15191767442313642,0.15190404058554619,Van Genuchten
781,0.9771394256611308,0.9932109632552064,0.9872410228833465,0.9932110448344548,Hybrid Model
782,-0.039977723671819954,0.3179403080707963,0.3179694907238788,0.3179403112898853,Linear Regression
783,-0.0033625792166305235,0.3055046975210991,0.30553076623441855,0.3055046991461401,Linear Regression
784,-0.008986971081341277,0.28965832567707706,0.2896845013996018,0.28965832577790374,Linear Regression
785,0.004054554810184907,0.0680089354891682,0.06802382366170656,0.06800894301565197,Linear Regression
786,0.7844436334118362,,0.7329853167054153,,Van Genuchten
787,-0.015711193183681527,0.32854746671898927,0.3285754280426568,0.3285474684965698,Linear Regression
788,-0.2959177482703197,0.30262913667548286,0.3026530087042315,0.3026291430698672,Linear Regression
789,-0.12465875502329049,0.0028801898416715987,0.0028813792834380125,0.00288019154333341,Linear Regression
790,-0.08558611644715874,0.045817285884671044,0.045821852874126434,0.045817286695921555,Linear Regression
791,0.154243076583771,0.08385025426359738,0.08386158628698703,0.08385025491942599,Van Genuchten
792,0.10376541372689851,0.16694138743542342,0.16695741306072032,0.16694139479283865,Linear Regression
793,0.08069970840900098,0.19150048110209184,0.19151135746950132,0.1915004835262918,Linear Regression
794,0.2793075250372937,0.09234338202343295,0.09235965944007674,0.09234338703728961,Van Genuchten
795,0.9824923373647483,0.9960823946457926,0.9904557137460974,0.9960824201858284,Hybrid Model
797,-0.13732336711142912,0.24533639358467207,0.2453675700070952,0.24533640517303268,Linear Regression
799,-0.00012493206028163506,0.22785678914956042,0.22787859797844445,0.22785678968011525,Linear Regression
801,0.31485167627580335,0.06392638903006964,0.06393495424956108,0.06392639661489075,Van Genuchten
803,-4.2598980930286245e-05,0.13161702621007132,0.13163302582218128,0.13161702675473974,Linear Regression
805,0.9805711051961417,,0.9913522031960018,,Linear Regression
806,-0.0009001389634244461,0.47952113342570335,0.479546833537983,0.47952113416616604,Linear Regression
807,-0.1831899274100004,0.25778965431265466,0.2578186519068254,0.2577896545868291,Linear Regression
808,-0.024083356058080208,0.019786322740078077,0.019790703657565634,0.019786323521447713,Linear Regression
809,0.025881369379375574,0.08477778686802351,0.08478631030639616,0.08477778706797057,Linear Regression
810,0.028226506129879425,0.08595065896689402,0.085957642115288,0.08595066385004424,Linear Regression
811,-0.3733912399194721,0.0019142176973042657,0.0019171719890100913,0.001914222752240402,Linear Regression
812,0.02147651708002052,0.10546508094835705,0.10547326688520509,0.10546508193814486,Linear Regression
813,0.1179547653985159,0.10702665854091098,0.10704002335085694,0.10702666330534949,Van Genuchten
814,0.9806836591276634,0.9931952714771713,0.9856017082130194,0.9931953747008342,Hybrid Model
815,-0.03337939019707026,,0.4638279831830219,,Linear Regression
816,-0.014653253910505759,0.34800982892670285,0.3480371672799163,0.34800983559972964,Linear Regression
817,-0.0037747566567389867,0.3051531846271972,0.30517895934972217,0.3051531890558683,Linear Regression
818,0.005035826465148996,0.06363702368137136,0.06365322208951851,0.06363704109612989,Linear Regression
819,0.6022854461266517,,0.5733541863838651,,Van Genuchten
821,-0.0001430367144308331,0.34323016845529863,0.3432587612412078,0.3432301718870957,Linear Regression
823,-0.17385785189860803,0.05120061993310221,0.051214269297683135,0.05120062525749047,Linear Regression
825,0.7995056456092384,,0.7706218065608648,,Van Genuchten
827,0.9933489020418176,0.9941722394421604,0.8829045438755883,0.9941755341505003,Hybrid Model
829,-0.12079677056032656,0.005449884830749707,0.005452553459523779,0.005449885057838499,Linear Regression
831,0.8536178413920502,0.8635437967579846,0.8521557373013102,0.8635437997216727,Hybrid Model
833,-0.046082137846692905,0.0576099424974168,0.05761908761875745,0.05760994624645943,Linear Regression
835,0.9937437663343026,0.9957568662588364,0.7981188462734644,0.995762859820421,Hybrid Model
837,0.9779657391068337,0.9968006262487766,0.9948342412610887,0.9968006299196479,Hybrid Model
839,-0.022711222967949807,0.3259236131851573,0.3259514396261365,0.3259236157189026,Linear Regression
841,-0.00019049117992708808,,0.4433378322435527,,Linear Regression
843,-4.086658017143918e-05,0.1301840956671001,0.13019753566800174,0.13018409640341144,Linear Regression
845,-0.01867998188042952,0.342032080735861,0.3420615482984416,0.34203208226869775,Linear Regression
847,0.7529886463480582,,0.6988575212805359,,Van Genuchten
849,-0.0011994916439714842,0.2833885596194362,0.28341793432058104,0.2833885629096753,Linear Regression
851,0.9074672963608053,0.7391573679408848,0.7378875760371294,0.7391574455747459,Van Genuchten
853,-0.22346574789075557,0.0074789091157290155,0.0074820073519256125,0.007478915208214532,Linear Regression
855,-0.12827541168719514,0.02175693037673654,0.021763322586127565,0.02175693659220357,Linear Regression
857,0.9643046381744805,0.9581184478800052,0.8518908112286381,0.9581199454916398,Van Genuchten
859,0.9434596699376917,0.8680498248761239,0.8648419909587268,0.8680500175555959,Van Genuchten
861,-0.024953294509960644,0.08746430272814054,0.08747732503664118,0.08746430415040596,Linear Regression
863,0.06182456618058407,0.14040032898599797,0.14041456261704055,0.14040033299937593,Linear Regression
865,0.7805745721226289,0.8765831904434427,0.4363679627878574,0.8798962214169099,Hybrid Model
868,-0.3345560390096818,0.009201319750199,0.009204472869206781,0.009201320793399081,Linear Regression
869,0.4079205642124232,0.374013119196406,0.37403272537838705,0.3740131215456124,Van Genuchten
870,0.9814739355536143,0.9954881822920941,0.9870072621113617,0.995488300822047,Hybrid Model
872,-0.02908773003716858,0.41797667240259606,0.4180121997561649,0.41797667374783043,Linear Regression
874,-0.006896111285309425,0.21178150365323511,0.21179985886097819,0.21178151055325112,Linear Regression
876,0.0821299948714479,0.6857142853645741,3.9989798139572486e-09,0.8571174130275723,Hybrid Model
878,0.25566609174834665,0.042480909259923205,0.042488401496054484,0.04248091193156667,Van Genuchten
880,0.9660688236971602,,0.9620193683581926,,Van Genuchten
882,-0.03216541657911631,0.06872745069211628,0.0687433817594365,0.06872745524507473,Linear Regression
884,-0.021487778779149647,0.09408460353796522,0.09410162357886098,0.09408460605336544,Linear Regression
904,0.9844236129238543,0.9965309610152768,0.986761688607397,0.9965310682147713,Hybrid Model
906,-0.06823529539172601,0.24259581467704205,0.24262390291725655,0.24259581956341025,Linear Regression
908,-0.00015799480499967267,0.31450027206819986,0.31452759061595315,0.31450027319834384,Linear Regression
910,0.2099267188605387,0.0031518280916914554,0.0031536987270599504,0.0031518376130870163,Van Genuchten
912,0.002547348337283095,0.06624815241621307,0.06625768758112549,0.0662481525169123,Linear Regression
914,0.9609248269020098,,0.9527836829333818,,Van Genuchten
915,-0.00531045045179912,,0.5650739030349254,,Linear Regression
916,-0.04401956003090923,0.28104542521316056,0.28107047597383994,0.2810454269171795,Linear Regression
917,-0.20019584235386212,0.05611375174412625,0.056127199617657664,0.056113755124886366,Linear Regression
918,-0.10049917347798143,0.030304024577029964,0.03031004736760934,0.030304028013991346,Linear Regression
919,0.02890054462715841,0.06937380476364197,0.069382174517153,0.06937380526057024,Linear Regression
920,0.009222783525707823,0.1332486129807431,0.1332616239330755,0.13324861439555957,Linear Regression
921,0.0005131711695969265,0.12580818387171466,0.12582307700524664,0.12580818739313737,Linear Regression
922,0.03744424464925811,0.16596628605680086,0.1659859545709672,0.16596628987021111,Linear Regression
923,0.022226871154252592,0.1503599454151905,0.15037650003935088,0.15035994819410203,Linear Regression
924,0.10787993095873172,0.18496713032024914,0.18498432822595756,0.18496713572780155,Linear Regression
925,0.9030528130562595,,0.6314149412298167,,Van Genuchten
926,-0.05292387886830663,0.00986783080813669,0.00987171860999747,0.009867836258277696,Linear Regression
927,0.980546416989012,0.9943669289441547,0.9890069573100931,0.9943669608963287,Hybrid Model
929,-0.00013591846981442224,0.3984982535874333,0.39852462548287537,0.39849826111801134,Linear Regression
931,-0.0038481435897883554,0.3993144028872757,0.39934069599195565,0.3993144119306653,Linear Regression
933,0.0012047476200200968,0.12454195505174148,0.12455798515437366,0.12454195741422247,Linear Regression
935,0.009281959444552679,0.09031090402774933,0.09032140244527542,0.09031090447412049,Linear Regression
937,0.7131088741565292,,0.6544513322110593,,Van Genuchten
938,-0.007867617996399012,0.5185320054495748,0.5185751193202222,0.5185320118374799,Linear Regression
939,-0.09321955921694336,0.10009959086469378,0.10011495062552767,0.10009959292243653,Linear Regression
940,-0.14560412765744357,1.5665264307962445e-08,2.479553951051372e-08,2.4089065520094266e-08,Linear Regression
941,-0.1969205088447028,0.01604888220347811,0.016054523870108195,0.016048885410898883,Linear Regression
942,-0.06725517155552319,0.0800525339028818,0.08005923969915352,0.08005253392657519,Linear Regression
943,0.0844231709699893,0.13557561100042803,0.1355904487330798,0.13557561106154925,Linear Regression
944,-0.6281191972296347,0.07021174888031823,0.07022929626454189,0.07021175074420605,Linear Regression
945,0.11476073676817367,0.1790072568862654,0.17902259660187914,0.17900725707991316,Linear Regression
946,0.031219444406595298,0.14074130927696338,0.14075481198903483,0.1407413126638355,Linear Regression
947,-0.15229988898833824,0.0029569670566207407,0.0029589087745118814,0.0029569700053015957,Linear Regression
948,0.030955605858842827,0.15989738601476344,0.15991208656780387,0.1598973885493965,Linear Regression
949,0.030947012452220646,0.15988405619703927,0.15990383153500343,0.15988405653584115,Linear Regression
950,0.9833025586356765,0.9962264051749876,0.988709083781124,0.9962264407600011,Hybrid Model
952,-0.027052580961877126,0.3052763348515577,0.3052995314880578,0.30527633561625933,Linear Regression
954,0.0009501417367392406,0.14317260987004,0.1431920123156536,0.14317261512931612,Linear Regression
956,0.07977445483643186,0.011946762871334338,0.011952493465730463,0.011946763368758884,Van Genuchten
958,0.0031911486082020213,0.097769067579484,0.09778462137947874,0.09776908127857331,Linear Regression
960,0.9723484720923026,,0.9777036005889849,,Linear Regression
961,-0.04781354868111776,,0.677625591407913,,Linear Regression
962,-0.0519521948972137,0.12408165150803363,0.12410518336248588,0.12408166194937531,Linear Regression
963,-0.11094780434245832,0.054793347720151875,0.05480949445048433,0.0547933612007242,Linear Regression
964,-0.15987694702410038,0.005186895420484117,0.005189653604005917,0.005186901377264075,Linear Regression
965,-0.024554345157276503,0.09595932243234084,0.09597228100948452,0.09595932372178084,Linear Regression
966,-0.01526525167005821,0.10273629409817919,0.10274936392404976,0.10273629704197618,Linear Regression
967,-0.18627958424940316,0.004993301489699009,0.004996757798760076,0.004993303939211047,Linear Regression
968,-0.005522152029475924,0.1184704402322776,0.118486087098298,0.11847044162660969,Linear Regression
969,0.15412613345203907,0.20969107925677677,0.20970997705989025,0.20969108098427514,Linear Regression
970,0.07340388145028809,0.1691944749171409,0.16921002145692532,0.16919447751018302,Linear Regression
971,-0.027695720083814823,0.0887810538629431,0.08879486762542899,0.08878105397734792,Linear Regression
972,0.013935195179341164,0.11233247652391942,0.11234733308832068,0.11233247747724673,Linear Regression
973,0.9874564697186311,0.9971105136976665,0.9837336225885713,0.9971106027716846,Hybrid Model
974,-0.0089825320750192,0.5611740483410216,0.5612128991441655,0.5611740507275292,Linear Regression
975,-0.006515428961284542,0.4072748236443523,0.40729863851768666,0.40727482603014176,Linear Regression
976,-0.002749002521099886,0.31215325257510074,0.31218241230778665,0.3121532533197955,Linear Regression
977,-7.26662470251771e-05,0.17958864779841832,0.1796106355078373,0.17958865142583458,Linear Regression
978,0.5131740385278443,,0.40493556365307504,,Van Genuchten
1004,0.988564727082219,0.9970220030498285,0.9875291095281868,0.9970220154132073,Hybrid Model
1005,-0.1108574622355285,0.6176827167353512,0.6177146362439947,0.6176827186867484,Linear Regression
1006,-0.01752791406769827,0.4327236222486728,0.43275577801834175,0.4327236243248699,Linear Regression
1007,-5.907712802688536e-05,0.17654045182376,0.17655379184695752,0.17654045264210483,Linear Regression
1008,-0.0042564140372125525,0.29756667389492597,0.29758849044438795,0.297566677590974,Linear Regression
1009,0.5132237385915068,,0.37893854240646585,,Van Genuchten
1035,0.9849794013732391,0.998106966876441,0.996286593509627,0.9981069669439956,Hybrid Model
1036,-0.0028581457416620992,0.4496954609345779,0.44972613370774484,0.4496954611804257,Linear Regression
1037,-8.798199598003542e-05,0.3343260758773763,0.3343509182966137,0.3343260772952006,Linear Regression
1038,0.003073009784408609,0.10024764021690324,0.10026224216354618,0.10024764696315258,Linear Regression
1039,0.011642387651245367,0.06632413248885494,0.06633342073907211,0.06632413678220073,Linear Regression
1040,0.6996228108120488,,0.6808305252045184,,Van Genuchten
1041,-0.006638863419197838,0.3855336215216224,0.3855661378963776,0.38553362320638607,Linear Regression
1042,-0.34970804557490265,0.45953670312995576,0.4595737318263431,0.45953670985989536,Linear Regression
1043,-0.15131269902349986,0.0013287242250731301,0.00133028332760321,0.0013287302181097527,Linear Regression
1044,-0.6570996029375453,0.07347074322519964,0.07348581243361685,0.07347075104486456,Linear Regression
1045,0.008902228655577993,0.09966001505551214,0.09967048800454992,0.0996600187959612,Linear Regression
1046,0.2190308082901672,0.14701447720083827,0.14702945925599598,0.14701447724982408,Van Genuchten
1047,-0.3279876338184886,0.07611308436174713,0.0761324888490359,0.07611308449996868,Linear Regression
1048,-0.49362620864044837,0.006654181129350789,0.006660850997118439,0.006654186596700251,Linear Regression
1049,-0.02098958707767351,0.09163418102960386,0.09164744080137477,0.09163418951233038,Linear Regression
1050,-0.0860833522632527,0.051488226763100164,0.051500522205089716,0.05148823048031492,Linear Regression
1051,-0.5014477340147678,0.0021257024406005076,0.0021281453325205923,0.0021257081025291003,Linear Regression
1052,-0.07472472005166764,0.05331079505028913,0.053318311780301,0.053310800699308825,Linear Regression
1053,0.9890370651363356,0.998004628910701,0.9835112137287871,0.9980046524022298,Hybrid Model
1054,-0.04208320795352449,0.5674681405195374,0.5675084753317685,0.5674681483178579,Linear Regression
1055,-0.017817660230492027,0.46047162249205975,0.46050551833055675,0.46047162330370817,Linear Regression
1056,-9.849745084156147e-05,0.21924047663335466,0.21926132457367842,0.21924047927194124,Linear Regression
1057,-4.9656247328444536e-05,0.15531789076225588,0.15533789052979774,0.15531789852684286,Linear Regression
1058,0.6454046762758318,,0.5742242557755155,,Van Genuchten
1059,-0.00020670434617842126,0.31133246438508644,0.3113612702408133,0.31133247036641454,Linear Regression
1060,-0.09548812203624091,0.18766097936592407,0.1876831487295344,0.1876609855379342,Linear Regression
1061,0.8977443641744461,0.8412067553586218,0.8385678420241867,0.8412068695998314,Van Genuchten
1062,-0.27506694900755524,0.02252612909341345,0.02253535634473358,0.022526131753077938,Linear Regression
1063,0.9888504401530692,0.951532363926593,0.9495937893577072,0.9515323941098697,Van Genuchten
1064,-0.0010444626532284396,0.03980266304821434,0.03980982841325953,0.039802664494915097,Linear Regression
1067,0.9733151494949083,0.9678635515439573,0.9253163911415879,0.9678743234911115,Van Genuchten
1068,0.01393519517938091,0.11233623886195887,0.1123473330883239,0.11233624114140706,Linear Regression
1069,0.989884035677014,0.9165523926718921,0.8455621971973797,0.9165927482951312,Van Genuchten
1070,0.10623144456482136,0.09771520986832327,0.09772759315238178,0.09771521542853467,Van Genuchten
1071,0.9441621922206599,0.961271782225777,0.9457900916810924,0.9612736379739926,Hybrid Model
1072,0.9787298859529299,0.9870676748781269,0.9293499456013146,0.9870810985270307,Hybrid Model
1073,0.9827486141489735,0.9964754610420791,0.9875259093952719,0.9964754864569814,Hybrid Model
1074,-0.024337216175568388,,0.46323091489925805,,Linear Regression
1075,-0.003637669497547291,0.3955706606163084,0.3956067550182292,0.39557066674753516,Linear Regression
1076,-0.0016524946925302597,0.3054931962974544,0.3055145654328535,0.3054931981557716,Linear Regression
1077,-0.002405450572512402,0.050834920956528085,0.05084257990133656,0.05083492209840512,Linear Regression
1078,0.655969548870082,,0.6402410554042122,,Van Genuchten
1079,-0.02166407616084043,0.41573183051390017,0.4157698460823942,0.41573183356232846,Linear Regression
1080,-0.23500049263759126,0.016812354668468976,0.016820691092158224,0.016812357504838782,Linear Regression
1081,-0.08733349588909012,0.0637428189920507,0.06375370452013562,0.0637428258717434,Linear Regression
1082,0.1330376532904335,0.1503708122285481,0.15038421564702353,0.15037081484665138,Linear Regression
1083,0.11432856854153794,0.14488608095678657,0.14490050687950962,0.14488608940594683,Linear Regression
1084,-0.34484046211252206,0.047331003567774865,0.04734254039216135,0.047331007396098856,Linear Regression
1085,-0.011534059069593816,0.08460930673421319,0.08461818396505416,0.08460930692562596,Linear Regression
1086,0.0854790027739134,0.10936939274259072,0.10938164008161022,0.10936939390259448,Linear Regression
1087,0.021668991007437355,0.11022680696341125,0.11023841275111501,0.11022680702434384,Linear Regression
1088,0.0036748044864396423,0.12354553150765568,0.12356543611598592,0.12354553498699161,Linear Regression
1089,-0.034537281352995386,0.05695930745523681,0.05697006255134551,0.05695931148289468,Linear Regression
1090,0.05993454324278624,0.16315123259553743,0.16316286338013064,0.16315123261316378,Linear Regression
1091,0.05656577916383876,0.10982287238294264,0.10983889427749416,0.1098228742201004,Linear Regression
1092,0.9832166313146652,0.9971845859459103,0.9949299361753255,0.9971845866702832,Hybrid Model
1093,-0.017943290621325714,0.522755663818695,0.5227905431578059,0.5227556690930804,Linear Regression
1094,-0.00010773081579062982,0.27932547408434616,0.27934765523675764,0.2793254755852702,Linear Regression
1095,-0.00016554149114300643,0.3776283829070807,0.3776570079946253,0.377628385730173,Linear Regression
1096,-0.0003018693326779509,0.03553228779932549,0.03554013300409198,0.03553229344953046,Linear Regression
1097,0.3587562272380115,,0.3654867445678682,,Linear Regression
1098,-0.008322546429681887,0.4601314749245162,0.46016705492751986,0.4601314788341544,Linear Regression
1099,-0.20814410904477154,0.03958204946551014,0.03959462167552685,0.03958205976432927,Linear Regression
1100,-0.14378695986308965,0.009238605970346314,0.0092413495268453,0.00923861066196463,Linear Regression
1101,0.13314569543898103,0.1621904754428698,0.16220410423537635,0.1621904755986352,Linear Regression
1102,-0.028139091171916375,0.10411917043943408,0.10413431091425385,0.10411917469266707,Linear Regression
1103,0.05022305492654344,0.16340309070778136,0.16342147195827272,0.1634030960924776,Linear Regression
1104,0.01686513449293292,0.13546623999732832,0.1354821847958576,0.13546624805768126,Linear Regression
1105,-0.03248770607354845,0.0992782497656135,0.09929006047403266,0.09927825008079383,Linear Regression
1106,-0.03797384957374739,0.07887779587227772,0.07888902765871608,0.07887779594545075,Linear Regression
1107,0.08451350435626837,0.1430531388041839,0.1430724896754647,0.14305314590945084,Linear Regression
1108,-0.2790794396682148,0.07820451677079798,0.07821989309127086,0.07820452036438108,Linear Regression
1109,-0.3754523992340095,0.028241200208165007,0.02824981352009892,0.028241202897101192,Linear Regression
1110,0.05490867569752944,0.11233704988853666,0.11234733308832379,0.11233705697800078,Linear Regression
1111,0.9821403505995568,0.9961007141159577,0.9895570133269473,0.9961007524400838,Hybrid Model
1112,-0.00011512215375786283,0.35275473926089773,0.35278366854035714,0.3527547394485755,Linear Regression
1113,-5.945078313374097e-05,0.15110409334201003,0.15111959278769427,0.15110410015352038,Linear Regression
1114,0.0037277595915765627,0.0959154842055342,0.09592786672788578,0.09591548716606857,Linear Regression
1115,0.011185612393587396,0.029241716250897554,0.02924880072403213,0.029241721632267348,Linear Regression
1116,0.8314224289789135,,0.813146063103195,,Van Genuchten
1119,-0.146111816017231,0.2864227177877151,0.28644731685845637,0.2864227190498947,Linear Regression
1120,-0.07897602747579358,0.026734899503367715,0.026749577541676728,0.026734915998607,Linear Regression
1141,0.9830310997864168,0.9951455532484407,0.9883542788950853,0.9951456021142526,Hybrid Model
1142,-0.0011067450058599437,0.37290741296075036,0.37293429759880536,0.37290741642432323,Linear Regression
1143,-5.757040239418032e-05,0.15414682361865173,0.1541629696308161,0.1541468265638939,Linear Regression
1144,0.00789828825057981,0.04101771499669793,0.0410283323691516,0.041017719661482266,Linear Regression
1145,0.15517139356915943,0.07378743921304531,0.07379414584477362,0.07378743932706278,Van Genuchten
1146,0.9109040811883665,,0.9235627042295909,,Linear Regression
1147,-0.013098771402792808,0.34662632106624747,0.3466557895216613,0.34662632178421804,Linear Regression
1148,-0.17116697688930538,0.013111260278736658,0.013118690716278913,0.013111274067210799,Linear Regression
1149,-0.05956119365823165,0.06499569685681528,0.06500478178605196,0.06499569716467479,Linear Regression
1150,-0.006919911599262862,0.03764087874485533,0.03765019438799733,0.0376408814264525,Linear Regression
1151,-0.047885345627765474,0.0942991026437523,0.09430569278657808,0.09429910350103099,Linear Regression
1152,0.01231597437620835,0.15521761477724805,0.15523561199028146,0.15521761512936372,Linear Regression
1153,0.12201564330127368,0.15353891955972476,0.15355754861587623,0.15353892331022534,Linear Regression
1154,-0.5104344054803449,0.0040954132555308664,0.004099113632341944,0.00409542077127234,Linear Regression
1155,0.023845005328480662,0.1566952674359957,0.15670792831118885,0.15669526863479322,Linear Regression
1156,0.12132344119981264,0.12036206197537258,0.12037552331635759,0.12036206374745628,Van Genuchten
1157,0.08763137397197629,0.18927482535562767,0.18929095405421958,0.18927483404200307,Linear Regression
1158,0.05563965855746855,0.14358079676618507,0.14360224206626793,0.14358080138601814,Linear Regression
1159,0.003057505120220627,0.12978290765016676,0.12980112414363443,0.12978291872354109,Linear Regression
1160,0.9794971746329763,0.9924768030952961,0.9877127912874637,0.992476844419375,Hybrid Model
1161,-0.0015391418560055659,0.2595709062829339,0.25959509768453404,0.2595709091275127,Linear Regression
1162,-3.7125660693249074e-05,0.1362305006602449,0.13624966015380524,0.13623051182961465,Linear Regression
1163,0.003247336343977114,0.12242095043929246,0.1224377300148013,0.12242095800282216,Linear Regression
1164,0.001585409943437921,0.07667882209929888,0.07668944087532159,0.07667882622810651,Linear Regression
1165,0.5069661796071121,,0.44919170086965365,,Van Genuchten
